address,allocation
0x832f2a9703750f734bd272dbcde1d7a89d69a3c6,100
0x5874240dbcf7a643bbbe544197a8dc13f2b3d14b,93
0x00ca985a1585f900ee783765ca90ba8fd791616f,92
0x16550a93bff9c2460972244e25cb02630807874b,85
0xa50d7064f4db9f9fb143ef0b455451814c11a634,85
0x04559b2c06c2168fd9c08bd7c6b699a0fbe6a8cf,85
0x5df6c5900338da7f0ce3b4a510a21ded71bccb61,76
0x6ce6a548233637e247df23a41eb923610d234790,73
0x1531eeb1c8c86e1a1f782c6407415882ee0571fb,72
0x27614997794a5531994436197b7065549383c3e5,72
0x7d5c138b6c832aa11abc842d96df2d1114eb9051,71
0x7fc85f5765560a01e3a34bd3b4c00c4ee34320c1,71
0xfa84d7e6e71902f83c07ef90eea8afd49d67bba5,69
0x8ecdd5b4bd04d3b33b6591d9083afaa6ebf9171b,63
0x79e0006a0b0a21f9816f69498843bdf6b34cc3e5,55
0x99533ef0041a7e59171e2c66948178a2c45c6b28,52
0x0579eb7f6170d11bd04cdacad96dfc48f70ec8e5,51
0x60952b2d07396713a35224219efa414a5b3305bc,50
0xd5384e1e418fcedafb8c341cacc0a21a22a3b217,50
0x0854d733314c1ea08c386ccb6654daaa96b01f8f,48
0x40798a0e27668118447a3a9ff3f416cbc3b8dea8,46
0xf71c6ceb63dcd31f9e438681be7dad513e6eb7b8,43
0x354f396ca5082a8d05064ed45386ce5ac84efca8,40
0x8c00a3625855683f298782593a59d426664d1637,34
0x4aa9fe56e31169695a6ba6972efdf89334872159,32
0x47b9c53662a0fc299ca336e17dea266b9b1dbc74,29
0x559a241240778d59ab4cea6dee2509a497f7e998,27
0xbdc364ab0ab9788ad5d69988f924680c57cc6d30,27
0xfac051cccf0914ed5c4a612f17b4b8ebd8dbab7b,26
0x9630df2d2f8383177b2e2c3e1cad82038429fd2d,26
0xc08d3652e5dce5dc15b9d68f87e201ad4fb15c6e,25
0xe3ccdf60843244c940e42700a7c6a4b6557be2f5,23
0x0d5e70fbf17996569fd5f22e4d479668d91f01d5,18
0x69473d83fb7340588f9e5352f16ac5068ceecd35,17
0xcc88ab59637349997df73b5e372260e6b1607c49,17
0x006e47a8994f50071bd39b8cfbab2b0010446371,11
0x744a34833f079601326b1e77ae30ac0fee624c0a,11
0xa4b5578e189cf16d2bc00738c5b54b39ff7c592a,8
0x9830c99a04077662ac9690f41ddf1c32f53289d6,3
0x6361f6ea174ddb8e72b1eb6736f5171d3b9dad16,2
0x358e1302376c19e7e1f22051f406d2692ef6d4e4,1
0x059ac449358ebf9657796efcccff2b8e94576907,1
0x989bf9fd24ad4c5f7d93a86d270ac2d5544921f8,1
0xe224bfb9c2fd73aebc1e8356d98e858fa07bc985,1
0xf4eab8e5ac7fba53a038967f09f339eefff0ac41,1
